split,sample_idx,rx_x,rx_y,path_length,delay_us,power_scaled,cluster
train,1466,5.052949905395508,-138.6649932861328,1,0.7723689675331116,-1.164289951324463,3
train,1467,17.052900314331055,46.33549880981445,6,0.25459301471710205,-0.874161958694458,24
train,1468,36.05289840698242,-50.66450119018555,1,0.20975899696350098,-0.7930039763450623,28
train,1469,-13.947099685668945,117.33499908447266,1,0.7598940134048462,-0.9813939929008484,25
train,1470,11.052900314331055,-10.66450023651123,1,0.05899709835648537,-0.6828230023384094,17
train,1471,-26.947099685668945,-18.664499282836914,3,0.11225099861621857,-0.7386959791183472,7
train,1472,72.05290222167969,-22.664499282836914,1,0.2543559968471527,-0.809749960899353,11
train,1473,8.052949905395508,91.33550262451172,1,0.3938409984111786,-0.8998359441757202,16
train,1474,-3.947050094604492,132.3350067138672,2,0.6669139862060547,-1.0751299858093262,27
train,1475,-78.94709777832031,15.33549976348877,2,0.3594290018081665,-0.8981690406799316,6
train,1476,38.05289840698242,94.33550262451172,4,0.3410550057888031,-0.8352279663085938,20
train,1477,-107.9469985961914,-62.66450119018555,1,0.4166550040245056,-0.852620005607605,15
train,1478,-88.94709777832031,-54.66450119018555,1,0.3487299978733063,-0.8371610045433044,20
train,1479,-75.94709777832031,-48.66450119018555,1,0.30153200030326843,-0.8245290517807007,20
train,1480,-70.94709777832031,-17.664499282836914,4,0.24476900696754456,-0.806412935256958,28
train,1481,14.052900314331055,-9.664529800415039,1,0.0641125962138176,-0.6900460124015808,17
train,1482,-11.947099685668945,46.33549880981445,3,0.16211900115013123,-0.7706260085105896,1
train,1483,-54.94710159301758,-20.664499282836914,3,0.19710400700569153,-0.7875990271568298,1
train,1484,-78.94709777832031,5.335470199584961,1,0.3411490023136139,-0.8894760012626648,6
train,1485,-17.947099685668945,69.33550262451172,5,0.24060799181461334,-0.8049229979515076,28
train,1486,-25.947099685668945,-13.66450023651123,3,0.10110700130462646,-0.7296140193939209,7
train,1487,-69.94709777832031,-36.66450119018555,1,0.7508519887924194,-0.9847190380096436,25
train,1488,10.052900314331055,-8.664529800415039,1,0.05302770063281059,-0.6735569834709167,17
train,1489,9.052949905395508,141.3350067138672,1,0.5307319760322571,-0.9118090271949768,23
train,1490,-69.94709777832031,-67.66449737548828,1,0.7467090487480164,-0.9813420176506042,25
train,1491,-18.947099685668945,-0.6645299792289734,4,0.06857280433177948,-0.6958879828453064,17
train,1492,99.05290222167969,-12.66450023651123,3,0.3352000117301941,-0.8337239623069763,20
train,1493,-77.94709777832031,-5.664529800415039,2,0.3208329975605011,-0.878771960735321,6
train,1494,94.05290222167969,-17.664499282836914,2,0.32134801149368286,-0.8300579786300659,20
train,1495,37.05289840698242,39.33549880981445,4,0.18320399522781372,-0.7812470197677612,1
train,1496,35.05289840698242,-6.664529800415039,3,0.12314599752426147,-0.7467420101165771,18
train,1497,-18.947099685668945,58.33549880981445,4,0.27848100662231445,-0.8975309729576111,24
train,1498,-110.9469985961914,-33.66450119018555,1,0.38707298040390015,-0.846222996711731,4
train,1499,88.05290222167969,-15.66450023651123,2,0.30054399371147156,-0.8242440223693848,11
train,1500,48.05289840698242,-115.66500091552734,1,0.4190489947795868,-0.8531180024147034,15
train,1501,2.052949905395508,109.33499908447266,3,0.36616501212120056,-0.8413990139961243,4
train,1502,-31.947099685668945,48.33549880981445,2,0.5101990103721619,-1.1095499992370605,9
train,1503,59.05289840698242,-18.664499282836914,2,0.20931699872016907,-0.7928209900856018,28
train,1504,73.05290222167969,-5.664529800415039,2,0.24693100154399872,-0.8071759939193726,28
train,1505,41.05289840698242,148.3350067138672,3,0.5147179961204529,-0.870980978012085,10
train,1506,-89.94709777832031,-53.66450119018555,1,0.34984898567199707,-0.8374389410018921,20
train,1507,-101.9469985961914,-12.66450023651123,2,0.3431220054626465,-0.8357530236244202,20
train,1508,34.05289840698242,-81.66449737548828,1,0.2967590093612671,-0.8231430053710938,11
train,1509,12.052900314331055,53.33549880981445,7,0.2818720042705536,-0.881365954875946,24
train,1510,25.052900314331055,136.3350067138672,3,0.46370700001716614,-0.8619149923324585,29
train,1511,-59.94710159301758,-88.66449737548828,2,0.9269599914550781,-1.0737600326538086,26
train,1512,38.05289840698242,-162.6649932861328,1,0.5581709742546082,-0.8780220150947571,10
train,1513,-37.94710159301758,118.33499908447266,1,0.8231020569801331,-1.1515699625015259,3
train,1514,-105.9469985961914,-43.66450119018555,5,0.38259297609329224,-0.8452120423316956,4
train,1515,39.05289840698242,-2.664530038833618,2,0.13444700837135315,-0.7543689608573914,18
train,1516,42.05289840698242,-67.66449737548828,1,0.26763299107551575,-0.8141700029373169,11
train,1517,70.05290222167969,-12.66450023651123,1,0.239997997879982,-0.8047029972076416,28
train,1518,3.052949905395508,65.33550262451172,2,0.2202800065279007,-0.7972550392150879,28
train,1519,10.052900314331055,-68.66449737548828,2,0.23324799537658691,-0.8022239804267883,28
train,1520,8.052949905395508,161.3350067138672,2,0.539950966835022,-0.8751389980316162,10
train,1521,46.05289840698242,-23.664499282836914,1,0.17572800815105438,-0.7776280045509338,1
train,1522,3.052949905395508,72.33550262451172,3,0.24343398213386536,-0.8059369921684265,28
train,1523,21.052900314331055,-161.6649932861328,1,0.544668972492218,-0.8758940100669861,10
train,1524,-0.9470540285110474,56.33549880981445,3,0.19027800858020782,-0.7845379710197449,1
train,1525,-123.9469985961914,-54.66450119018555,3,0.452085018157959,-0.8597099781036377,15
train,1526,98.05290222167969,-8.664529800415039,3,0.33047398924827576,-0.8324909806251526,20
train,1527,3.052949905395508,-89.66449737548828,1,1.0009199380874634,-1.0066499710083008,22
train,1528,-105.9469985961914,32.33549880981445,2,0.4654899835586548,-0.9198930263519287,0
train,1529,-4.947050094604492,118.33499908447266,3,0.7332779765129089,-0.9788169860839844,25
train,1530,99.05290222167969,-6.664529800415039,1,0.33327800035476685,-0.8332240581512451,20
train,1531,14.052900314331055,21.335500717163086,6,0.2446890026330948,-0.8849199414253235,24
train,1532,-118.9469985961914,43.33549880981445,2,0.5219919681549072,-0.9303569793701172,23
train,1533,17.052900314331055,49.33549880981445,4,0.2606250047683716,-0.8746209740638733,24
train,1534,-85.94709777832031,13.33549976348877,2,0.37497299909591675,-0.8992130160331726,16
train,1535,4.052949905395508,23.335500717163086,4,0.08425150066614151,-0.7137729525566101,7
train,1536,-87.94709777832031,-80.66449737548828,1,1.633239984512329,-1.292330026626587,2
train,1537,0.05294619873166084,-21.664499282836914,1,0.0775085985660553,-0.7065269947052002,17
train,1538,39.05289840698242,94.33550262451172,4,0.3423199951648712,-0.8355500102043152,20
train,1539,18.052900314331055,39.33549880981445,3,0.3241339921951294,-0.9805629849433899,19
train,1540,-78.94709777832031,-11.66450023651123,2,0.26695799827575684,-0.8139499425888062,11
train,1541,-99.94709777832031,-82.66449737548828,1,1.6723099946975708,-1.2945599555969238,2
train,1542,7.052949905395508,91.33550262451172,1,0.3959999978542328,-0.9006739854812622,16
train,1543,30.052900314331055,3.335469961166382,5,0.1056089997291565,-0.7333979606628418,7
train,1544,117.0530014038086,-15.66450023651123,3,0.3958660066127777,-0.848173975944519,4
train,1545,-94.94709777832031,-39.66450119018555,2,0.3436959981918335,-0.8358979821205139,20
train,1546,122.0530014038086,-5.664529800415039,1,0.4319389760494232,-0.8826419711112976,16
train,1547,7.052949905395508,-88.66449737548828,3,0.2980400025844574,-0.8235170245170593,11
train,1548,-32.94710159301758,-80.66449737548828,2,0.8772290349006653,-0.9950969815254211,5
train,1549,20.052900314331055,6.335470199584961,4,0.21630901098251343,-0.8771289587020874,24
train,1550,14.052900314331055,96.33550262451172,1,0.5454249978065491,-1.0719300508499146,9
train,1551,-11.947099685668945,-15.66450023651123,4,0.07101890444755554,-0.6989320516586304,17
train,1552,19.052900314331055,-104.66500091552734,1,0.35609498620033264,-0.8389769792556763,4
train,1553,25.052900314331055,-140.6649932861328,2,0.477571964263916,-0.8644740581512451,29
train,1554,-121.9469985961914,-13.66450023651123,3,0.4095979928970337,-0.8511360287666321,15
train,1555,40.05289840698242,-90.66449737548828,1,0.33212602138519287,-0.832923948764801,20
train,1556,-100.9469985961914,-82.66449737548828,1,1.6753300428390503,-1.2947399616241455,2
train,1557,-119.9469985961914,-2.664530038833618,1,0.4540580213069916,-0.9012010097503662,0
train,1558,-104.9469985961914,-84.66449737548828,1,1.6902400255203247,-1.2955000400543213,2
train,1559,39.05289840698242,-41.66450119018555,2,0.19308599829673767,-0.7858099937438965,1
train,1560,42.05289840698242,-68.66449737548828,1,0.27045199275016785,-0.8150800466537476,11
train,1561,13.052900314331055,74.33550262451172,4,0.3407770097255707,-0.8911190032958984,6
train,1562,37.05289840698242,-141.6649932861328,1,0.489469975233078,-0.8666120171546936,29
train,1563,-22.947099685668945,54.33549880981445,4,0.38638800382614136,-1.006179928779602,19
train,1564,-103.9469985961914,-53.66450119018555,1,0.3905630111694336,-0.8470030426979065,4
train,1565,-88.94709777832031,-43.66450119018555,4,0.6836439967155457,-0.9765509963035583,25
train,1566,116.0530014038086,-22.664499282836914,1,0.39634400606155396,-0.8482790589332581,4
train,1567,48.05289840698242,138.3350067138672,1,0.489886999130249,-0.8666860461235046,29
train,1568,-113.9469985961914,15.33549976348877,1,0.4592110216617584,-0.9113510251045227,0
train,1569,-2.947050094604492,62.33549880981445,7,0.21027500927448273,-0.7932180166244507,28
train,1570,-119.9469985961914,16.335500717163086,1,0.4785609841346741,-0.9141619801521301,0
train,1571,0.05294619873166084,87.33550262451172,3,0.2929540276527405,-0.822022020816803,11
train,1572,44.05289840698242,-135.6649932861328,1,0.4768870174884796,-0.8643490076065063,29
train,1573,28.052900314331055,-5.664529800415039,1,0.10035999864339828,-0.7289700508117676,7
train,1574,21.052900314331055,-47.66450119018555,2,0.1763480007648468,-0.7779329419136047,1
train,1575,36.05289840698242,143.3350067138672,1,0.4943399727344513,-0.8674719929695129,29
train,1576,29.052900314331055,-127.66500091552734,3,0.4378170073032379,-0.8569239974021912,15
train,1577,-12.947099685668945,53.33549880981445,4,0.18528300523757935,-0.7822270393371582,1
train,1578,-46.94710159301758,-10.66450023651123,3,0.1622999906539917,-0.7707230448722839,1
train,1579,7.052949905395508,-86.66449737548828,1,0.29142099618911743,-0.8215659856796265,11
train,1580,38.05289840698242,-109.66500091552734,2,0.38847699761390686,-0.8465369939804077,4
train,1581,-52.94710159301758,-37.66450119018555,2,0.8049290180206299,-0.9906569719314575,5
train,1582,31.052900314331055,122.33499908447266,2,0.4224579930305481,-0.8538219928741455,15
train,1583,-69.94709777832031,1.3354699611663818,1,0.3086859881877899,-0.8815190196037292,6
train,1584,-80.94709777832031,-21.664499282836914,1,0.28020697832107544,-0.8181580305099487,11
train,1585,41.05289840698242,-87.66449737548828,1,0.3244419991970062,-0.8308899402618408,20
train,1586,24.052900314331055,-103.66500091552734,2,0.35624799132347107,-0.8390139937400818,4
train,1587,53.05289840698242,-2.664530038833618,1,1.1764600276947021,-1.0236999988555908,14
train,1588,-58.94710159301758,-34.66450119018555,3,0.22914999723434448,-0.8006849884986877,28
train,1589,-102.9469985961914,48.33549880981445,1,1.0869001150131226,-1.2400299310684204,21
train,1590,-46.94710159301758,-77.66449737548828,3,0.829600989818573,-0.9901589751243591,5
train,1591,41.05289840698242,-61.66450119018555,1,0.24912600219249725,-0.8079450130462646,11
train,1592,46.05289840698242,-98.66449737548828,3,0.36461901664733887,-0.8410320281982422,4
train,1593,115.0530014038086,-16.664499282836914,3,0.38972997665405273,-0.8468170166015625,4
train,1594,44.05289840698242,-129.6649932861328,1,0.4579330086708069,-0.8608260154724121,29
train,1595,22.052900314331055,-28.664499282836914,2,0.12432900816202164,-0.7475730180740356,18
train,1596,44.05289840698242,-88.66449737548828,2,0.3317890167236328,-0.8328350186347961,20
train,1597,-30.947099685668945,51.33549880981445,2,0.4997680187225342,-1.107890009880066,9
train,1598,-98.94709777832031,21.335500717163086,2,0.42576900124549866,-0.9101110100746155,16
train,1599,-119.9469985961914,38.33549880981445,2,0.5152890086174011,-0.9276889562606812,23
train,1600,18.052900314331055,-23.664499282836914,2,0.103643998503685,-0.731766939163208,7
train,1601,-108.9469985961914,-11.66450023651123,3,0.36586999893188477,-0.8413289785385132,4
train,1602,13.052900314331055,5.335470199584961,5,0.23922300338745117,-0.8858540058135986,24
train,1603,20.052900314331055,51.33549880981445,7,0.2571619749069214,-0.8712079524993896,24
train,1604,6.052949905395508,149.3350067138672,2,0.49970099329948425,-0.8684089779853821,29
train,1605,34.05289840698242,95.33550262451172,5,0.3394090235233307,-0.8348079919815063,20
train,1606,18.052900314331055,159.3350067138672,1,0.5723230242729187,-0.9109559655189514,23
train,1607,-92.94709777832031,13.33549976348877,1,0.3947789967060089,-0.9019699692726135,16
train,1608,44.05289840698242,-55.66450119018555,2,0.23893798887729645,-0.8043180108070374,28
train,1609,-93.94709777832031,3.335469961166382,1,0.3817810118198395,-0.8944920301437378,16
train,1610,15.052900314331055,159.3350067138672,1,0.5762090086936951,-0.9128109812736511,23
train,1611,-122.9469985961914,-68.66449737548828,1,0.46994298696517944,-0.8630750179290771,29
train,1612,-70.94709777832031,-43.66450119018555,2,0.27863502502441406,-0.8176689743995667,11
train,1613,26.052900314331055,139.3350067138672,4,0.474141001701355,-0.8638480305671692,29
train,1614,30.052900314331055,165.3350067138672,1,0.5617420077323914,-0.8785759806632996,10
train,1615,-39.94710159301758,52.33549880981445,1,0.583420991897583,-1.1996899843215942,13
train,1616,-96.94709777832031,-42.66450119018555,3,0.3537450134754181,-0.8384020328521729,4
train,1617,-6.947050094604492,-10.66450023651123,4,0.050586797297000885,-0.6694640517234802,12
train,1618,39.05289840698242,-129.6649932861328,1,0.4528230130672455,-0.8598520159721375,29
train,1619,-36.94710159301758,66.33550262451172,1,0.6268010139465332,-1.2077200412750244,13
train,1620,36.05289840698242,1.3354699611663818,3,0.12448299676179886,-0.7476799488067627,18
train,1621,-71.94709777832031,-43.66450119018555,2,0.28146499395370483,-0.8185470104217529,11
train,1622,39.05289840698242,138.3350067138672,3,0.48084500432014465,-0.8650670051574707,29
train,1623,-62.94710159301758,17.335500717163086,1,0.5948609709739685,-1.0019299983978271,25
train,1624,18.052900314331055,-86.66449737548828,1,0.2967510223388672,-0.8231410384178162,11
train,1625,38.05289840698242,-120.66500091552734,1,0.42321500182151794,-0.8539769649505615,15
train,1626,15.052900314331055,139.3350067138672,2,0.5156940221786499,-0.9071630239486694,23
train,1627,8.052949905395508,-113.66500091552734,1,0.38117098808288574,-0.8448879718780518,4
train,1628,-101.9469985961914,-37.66450119018555,1,0.3629240095615387,-0.8406269550323486,4
train,1629,49.05289840698242,139.3350067138672,1,0.49413397908210754,-0.8674359917640686,29
train,1630,15.052900314331055,60.33549880981445,5,0.2894749939441681,-0.8793550133705139,24
train,1631,-107.9469985961914,20.335500717163086,1,0.44963598251342773,-0.9125730395317078,0
train,1632,25.052900314331055,-88.66449737548828,3,0.30880600214004517,-0.8266000151634216,20
train,1633,14.052900314331055,23.335500717163086,6,0.24657799303531647,-0.8849590420722961,24
train,1634,-122.9469985961914,16.335500717163086,1,0.4875370264053345,-0.9152179956436157,0
train,1635,13.052900314331055,-83.66449737548828,2,0.2839300036430359,-0.8193039894104004,11
train,1636,12.052900314331055,38.33549880981445,6,0.2715969979763031,-0.8874770402908325,24
train,1637,10.052900314331055,106.33499908447266,2,0.7221769690513611,-0.9800080060958862,25
train,1638,25.052900314331055,-153.6649932861328,2,0.520251989364624,-0.871910035610199,10
train,1639,-25.947099685668945,123.33499908447266,1,0.7114890217781067,-1.1432900428771973,3
train,1640,1.0529500246047974,-91.66449737548828,1,0.9963560104370117,-1.006060004234314,22
train,1641,-62.94710159301758,5.335470199584961,1,0.2968590259552002,-0.8822849988937378,6
train,1642,47.05289840698242,-18.664499282836914,3,0.17196400463581085,-0.7757470011711121,1
train,1643,21.052900314331055,-43.66450119018555,2,0.16442500054836273,-0.7718530297279358,1
train,1644,20.052900314331055,27.335500717163086,6,0.2322949916124344,-0.8774310350418091,24
train,1645,37.05289840698242,73.33550262451172,3,0.27613699436187744,-0.8168869614601135,11
train,1646,14.052900314331055,-10.66450023651123,1,0.06584589928388596,-0.6923629641532898,17
train,1647,27.052900314331055,-147.6649932861328,2,0.5017070174217224,-0.8687570095062256,29
train,1648,12.052900314331055,14.33549976348877,7,0.24595201015472412,-0.8871340155601501,24
train,1649,-107.9469985961914,-12.66450023651123,3,0.3629339933395386,-0.840628981590271,4
train,1650,31.052900314331055,128.3350067138672,3,0.4418399930000305,-0.8577189445495605,15
train,1651,-124.9469985961914,-10.66450023651123,3,0.4185580015182495,-0.8530159592628479,15
train,1652,-71.94709777832031,-26.664499282836914,4,0.25676801800727844,-0.8105689883232117,11
train,1653,-80.94709777832031,-12.66450023651123,2,0.27401798963546753,-0.8162169456481934,11
train,1654,-14.947099685668945,-13.66450023651123,3,0.07262639701366425,-0.700875997543335,17
train,1655,-62.94710159301758,-48.66450119018555,1,1.2444700002670288,-1.2032700777053833,8
train,1656,14.052900314331055,47.33549880981445,7,0.26458999514579773,-0.878110945224762,24
train,1657,-57.94710159301758,-3.664530038833618,1,0.2661620080471039,-0.8700659871101379,24
train,1658,45.05289840698242,-106.66500091552734,4,0.3875660002231598,-0.8463330268859863,4
train,1659,-22.947099685668945,59.33549880981445,4,0.40269899368286133,-1.009950041770935,19
train,1660,-117.9469985961914,44.33549880981445,2,0.521228015422821,-0.930683970451355,23
train,1661,36.05289840698242,122.33499908447266,2,0.42688900232315063,-0.8547279834747314,15
train,1662,13.052900314331055,-144.6649932861328,2,0.4854080080986023,-0.8658879995346069,29
train,1663,29.052900314331055,-32.66450119018555,2,0.14901699125766754,-0.7633059620857239,18
train,1664,29.052900314331055,143.3350067138672,3,0.4891420006752014,-0.8665540218353271,29
train,1665,12.052900314331055,-54.66450119018555,1,0.18894299864768982,-0.7839260101318359,1
train,1666,-95.94709777832031,-33.66450119018555,2,0.33963900804519653,-0.834867000579834,20
train,1667,-7.947050094604492,133.3350067138672,2,0.6792030334472656,-1.0780999660491943,27
train,1668,-82.94709777832031,19.335500717163086,2,0.37800800800323486,-0.9029519557952881,16
train,1669,26.052900314331055,-59.66450119018555,2,0.21926000714302063,-0.7968520522117615,28
train,1670,13.052900314331055,-140.6649932861328,1,0.4721420109272003,-0.8634809851646423,29
train,1671,19.052900314331055,-62.66450119018555,2,0.22046299278736115,-0.7973280549049377,28
train,1672,21.052900314331055,-96.66449737548828,4,0.33133700489997864,-0.8327170014381409,20
train,1673,-93.94709777832031,14.33549976348877,1,0.3993450105190277,-0.9031230211257935,16
train,1674,-20.947099685668945,62.33549880981445,3,0.41129201650619507,-1.0122300386428833,19
train,1675,-86.94709777832031,-56.66450119018555,1,0.34667500853538513,-0.8366480469703674,20
train,1676,16.052900314331055,-160.6649932861328,1,0.5394290089607239,-0.8750550150871277,10
train,1677,28.052900314331055,-120.66500091552734,3,0.41436201333999634,-0.8521410226821899,15
train,1678,29.052900314331055,124.33499908447266,3,0.4273360073566437,-0.8548190593719482,15
train,1679,-117.9469985961914,29.335500717163086,1,0.4935760200023651,-0.9216799736022949,0
train,1680,35.05289840698242,43.33549880981445,6,0.18876700103282928,-0.7838450074195862,1
train,1681,19.052900314331055,48.33549880981445,4,0.25336602330207825,-0.871878981590271,24
train,1682,-8.947050094604492,23.335500717163086,4,0.087950699031353,-0.7175050377845764,7
train,1683,5.052949905395508,-32.66450119018555,1,0.11384700238704681,-0.739922046661377,7
train,1684,10.052900314331055,129.3350067138672,3,0.49409300088882446,-0.9079699516296387,0
train,1685,-101.9469985961914,-48.66450119018555,2,0.37719398736953735,-0.8439769744873047,4
train,1686,-102.9469985961914,-20.664499282836914,1,0.3506679832935333,-0.8376429677009583,20
train,1687,30.052900314331055,64.33550262451172,4,0.2391199916601181,-0.8043839931488037,28
train,1688,-109.9469985961914,-33.66450119018555,1,0.3838900029659271,-0.8455049991607666,4
train,1689,36.05289840698242,51.33549880981445,7,0.21182799339294434,-0.7938569784164429,28
train,1690,45.05289840698242,-101.66500091552734,3,0.372310996055603,-0.8428450226783752,4
train,1691,12.052900314331055,40.33549880981445,7,0.27468201518058777,-0.8875029683113098,24
train,1692,-79.94709777832031,13.33549976348877,2,0.3583360016345978,-0.8968499898910522,6
train,1693,40.05289840698242,89.33550262451172,4,0.3283880054950714,-0.8319410085678101,20
train,1694,-93.94709777832031,29.335500717163086,2,0.4272319972515106,-0.9142009615898132,0
train,1695,31.052900314331055,-126.66500091552734,3,0.43612200021743774,-0.8565869927406311,15
train,1696,12.052900314331055,94.33550262451172,1,0.547061026096344,-1.0747300386428833,9
train,1697,-117.9469985961914,-34.66450119018555,1,0.41034799814224243,-0.851294994354248,15
train,1698,-108.9469985961914,29.335500717163086,2,0.46819400787353516,-0.9188590049743652,0
train,1699,38.05289840698242,-62.66450119018555,1,0.2465529888868332,-0.8070430159568787,28
train,1700,36.05289840698242,-121.66500091552734,1,0.4244369864463806,-0.8542279601097107,15
train,1701,-117.9469985961914,-25.664499282836914,1,0.4029269814491272,-0.8497099876403809,15
train,1702,12.052900314331055,128.3350067138672,3,0.48791298270225525,-0.9062529802322388,0
train,1703,3.052949905395508,154.3350067138672,3,0.5160340070724487,-0.8712030053138733,10
train,1704,-103.9469985961914,47.33549880981445,1,1.086709976196289,-1.2395800352096558,21
train,1705,27.052900314331055,68.33550262451172,5,0.2473199963569641,-0.8073130249977112,28
train,1706,38.05289840698242,122.33499908447266,1,0.42882999777793884,-0.8551219701766968,15
train,1707,38.05289840698242,163.3350067138672,1,0.5606629848480225,-0.8784089684486389,10
train,1708,22.052900314331055,88.33550262451172,2,0.30547401309013367,-0.8256569504737854,20
train,1709,-90.94709777832031,-24.664499282836914,1,0.3148699998855591,-0.8282890319824219,20
train,1710,-17.947099685668945,-86.66449737548828,2,0.930853009223938,-1.0001100301742554,22
train,1711,-57.94710159301758,-20.664499282836914,3,0.20640899240970612,-0.7916060090065002,28
train,1712,-88.94709777832031,-50.66450119018555,1,0.34194499254226685,-0.8354540467262268,20
train,1713,-21.947099685668945,65.33550262451172,2,0.42170798778533936,-1.014299988746643,19
train,1714,5.052949905395508,161.3350067138672,2,0.5395299792289734,-0.8750710487365723,10
train,1715,7.052949905395508,38.33549880981445,6,0.2864769995212555,-0.8931909799575806,6
train,1716,50.05289840698242,65.33550262451172,2,0.45828500390052795,-1.0046700239181519,19
train,1717,1.0529500246047974,37.33549880981445,3,0.1279969960451126,-0.7500990033149719,18
train,1718,-2.947050094604492,-91.66449737548828,1,0.9835559725761414,-1.0048500299453735,22
train,1719,-75.94709777832031,15.33549976348877,2,0.35136401653289795,-0.8970469832420349,6
train,1720,15.052900314331055,-76.66449737548828,1,0.2622309923171997,-0.8123980164527893,11
train,1721,-37.94710159301758,-75.66449737548828,1,0.8566710352897644,-0.9933350086212158,5
train,1722,15.052900314331055,-54.66450119018555,1,0.1913670003414154,-0.7850330471992493,1
train,1723,47.05289840698242,-157.6649932861328,1,0.5498230457305908,-0.8767120242118835,10
train,1724,41.05289840698242,-16.664499282836914,2,0.15122300386428833,-0.7645819783210754,18
train,1725,-93.94709777832031,130.3350067138672,1,1.244010090827942,-1.0865600109100342,14
train,1726,-76.94709777832031,-67.66449737548828,1,0.7242419719696045,-0.9784989953041077,25
train,1727,-108.9469985961914,-53.66450119018555,1,0.4054180085659027,-0.8502449989318848,15
train,1728,4.052949905395508,-13.66450023651123,3,0.05544649809598923,-0.6774320006370544,17
train,1729,28.052900314331055,-106.66500091552734,2,0.36915698647499084,-0.84210604429245,4
train,1730,-123.9469985961914,27.335500717163086,1,0.5074750185012817,-0.9223520159721375,23
train,1731,-94.94709777832031,-0.6645299792289734,1,0.37911099195480347,-0.8916549682617188,16
train,1732,29.052900314331055,-37.66450119018555,2,0.16160400211811066,-0.7703500390052795,1
train,1733,33.05289840698242,-40.66450119018555,1,0.1775290071964264,-0.77851402759552,1
train,1734,-103.9469985961914,-130.6649932861328,1,1.1667799949645996,-1.160159945487976,8
train,1735,35.05289840698242,-133.6649932861328,2,0.46200600266456604,-0.8615959882736206,29
train,1736,26.052900314331055,-23.664499282836914,1,0.1213029995560646,-0.74543297290802,18
train,1737,14.052900314331055,-119.66500091552734,1,0.4029660224914551,-0.8497180342674255,15
train,1738,1.0529500246047974,143.3350067138672,2,0.47929200530052185,-0.8647859692573547,29
train,1739,-109.9469985961914,23.335500717163086,1,0.46044299006462097,-0.9152639508247375,0
train,1740,1.0529500246047974,-90.66449737548828,1,0.9954269528388977,-1.0060499906539917,22
train,1741,115.0530014038086,-21.664499282836914,1,0.3924509882926941,-0.8474210500717163,4
train,1742,1.0529500246047974,141.3350067138672,4,0.4726310074329376,-0.8635709881782532,29
train,1743,-75.94709777832031,5.335470199584961,1,0.33264100551605225,-0.888122022151947,6
train,1744,101.0530014038086,-9.664529800415039,2,0.34070998430252075,-0.8351399898529053,20
train,1745,-64.94709777832031,15.33549976348877,1,0.586093008518219,-1.0004099607467651,25
train,1746,1.0529500246047974,93.33550262451172,3,0.31291499733924866,-0.8277480602264404,20
train,1747,-98.94709777832031,-27.664499282836914,1,0.3431589901447296,-0.8357620239257812,20
train,1748,-55.94710159301758,-70.66449737548828,1,0.7943739891052246,-0.9867889881134033,5
train,1749,-31.947099685668945,53.33549880981445,2,0.4938269853591919,-1.1064800024032593,9
train,1750,-39.94710159301758,-7.664529800415039,2,0.21017399430274963,-0.8550270199775696,24
train,1751,12.052900314331055,-135.6649932861328,1,0.4552539885044098,-0.8603169918060303,29
train,1752,45.05289840698242,-27.664499282836914,1,0.17928199470043182,-0.7793669700622559,1
train,1753,43.05289840698242,151.3350067138672,2,0.5261470079421997,-0.8728890419006348,10
train,1754,-19.947099685668945,-6.664529800415039,5,0.07491909712553024,-0.7035759687423706,17
train,1755,-54.94710159301758,-38.66450119018555,2,0.7976590394973755,-0.9898599982261658,5
train,1756,-54.94710159301758,-36.66450119018555,3,0.22146199643611908,-0.7977200150489807,28
train,1757,34.05289840698242,153.3350067138672,1,0.5252060294151306,-0.8727329969406128,10
train,1758,52.05289840698242,-164.6649932861328,1,0.5770290493965149,-0.8809079527854919,10
train,1759,-120.9469985961914,49.33549880981445,2,0.5391510128974915,-0.9343360066413879,23
train,1760,39.05289840698242,-75.66449737548828,1,0.2857609987258911,-0.819862961769104,11
train,1761,28.052900314331055,18.335500717163086,5,0.11611999571323395,-0.7416390180587769,18
train,1762,-5.947050094604492,-88.66449737548828,1,0.9711450338363647,-1.003909945487976,22
train,1763,34.05289840698242,106.33499908447266,3,0.3740440011024475,-0.8432489633560181,4
train,1764,11.052900314331055,48.33549880981445,4,0.2746270000934601,-0.8819029927253723,24
train,1765,26.052900314331055,164.3350067138672,1,0.5562030076980591,-0.877714991569519,10
train,1766,30.052900314331055,102.33499908447266,3,0.35740000009536743,-0.839294970035553,4
train,1767,-1.9470499753952026,121.33499908447266,4,0.4060559868812561,-0.8503820300102234,15
train,1768,6.052949905395508,-41.66450119018555,1,0.14327800273895264,-0.7598940134048462,18
train,1769,-34.94710159301758,45.33549880981445,2,0.5219009518623352,-1.1108399629592896,9
train,1770,-86.94709777832031,-37.66450119018555,2,0.3166229724884033,-0.8287709951400757,20
train,1771,13.052900314331055,6.335470199584961,4,0.23942498862743378,-0.8858540058135986,24
train,1772,44.05289840698242,58.33549880981445,1,0.6261150240898132,-1.1988799571990967,13
train,1773,34.05289840698242,17.335500717163086,6,0.13140499591827393,-0.7523809671401978,18
train,1774,-2.947050094604492,-85.66449737548828,2,0.9780640006065369,-1.0048099756240845,22
train,1775,25.052900314331055,-16.664499282836914,1,0.1049019992351532,-0.7328150272369385,7
train,1776,-19.947099685668945,-4.664529800415039,5,0.07323099672794342,-0.7015960216522217,17
